usrid,separation,probability,ra,dec,name,bb_kt,powlaw_gamma,var_prob_b,var_mean_b,var_sigma_b,var_max_b,var_min_b,hard_hm,hard_hs,hard_ms,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,2.501e-13,2.028e-13,2.973e-13,0.0,0.0,2.143e-15,,,,2.357e-13,1.875e-13,2.812e-13,0.0,0.0,2.154e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,0.0,0.0,3.265e-14,0.0,0.0,5.147e-15,0.0,0.0,1.853e-15,0.0,0.0,3.231e-14,0.0,0.0,5.66e-15,0.0,0.0,1.829e-15,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,0.0,0.0,4.636e-14,0.0,0.0,2.779e-15,0.0,0.0,1.608e-15,0.0,0.0,4.636e-14,0.0,0.0,2.594e-15,0.0,0.0,1.659e-15,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,0.0,0.0,7.23e-14,0.0,0.0,4.108e-15,0.0,0.0,1.967e-15,0.0,0.0,6.64e-14,0.0,0.0,4.071e-15,0.0,0.0,1.96e-15,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,0.0,0.0,5.491e-14,0.0,0.0,2.17e-15,0.0,0.0,2.06e-15,0.0,0.0,5.739e-14,0.0,0.0,1.533e-15,0.0,0.0,2.065e-15,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,0.0,0.0,2.008e-14,0.0,0.0,1.626e-15,0.0,0.0,1.978e-15,0.0,0.0,1.933e-14,0.0,0.0,1.681e-15,0.0,0.0,2.084e-15,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,0.0,0.0,1.239e-15,0.0,0.0,3.779e-16,,,,0.0,0.0,1.239e-15,0.0,0.0,3.785e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,0.0,0.0,4.52e-15,0.0,0.0,1.167e-16,,,,0.0,0.0,3.172e-15,0.0,0.0,1.169e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,0.0,0.0,1.244e-14,0.0,0.0,2.438e-16,0.0,0.0,1.192e-16,0.0,0.0,1.237e-14,0.0,0.0,1.479e-16,0.0,0.0,1.127e-16,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,0.0,0.0,9.371e-15,0.0,0.0,2.2e-16,0.0,0.0,5.41e-17,0.0,0.0,8.964e-15,0.0,0.0,1.96e-16,0.0,0.0,7.734e-17,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,0.0,0.0,9.385e-15,0.0,0.0,1.581e-16,0.0,0.0,2.374e-16,0.0,0.0,9.385e-15,0.0,0.0,1.685e-16,0.0,0.0,3.463e-16,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.6184,0.9994,0.9769,0.0,0.0,2.418e-15,3.882e-16,5.064e-17,7.089e-16,0.0,0.0,1.897e-16,0.0,0.0,2.496e-15,1.375e-16,0.0,3.781e-16,0.0,0.0,1.644e-16,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,1.264e-14,4.657e-15,2.029e-14,0.0,0.0,4.889e-16,0.0,0.0,4.162e-16,1.421e-14,6.088e-15,2.199e-14,0.0,0.0,5.215e-16,0.0,0.0,4.874e-16,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.802,0.004254,0.0007254,0.005101,0.003452,0.9681,0.9994,0.9994,1.233e-13,1.112e-13,1.355e-13,4.143e-16,1.381e-16,6.751e-16,0.0,0.0,1.305e-16,1.239e-13,1.117e-13,1.361e-13,4.629e-16,1.653e-16,7.44e-16,0.0,0.0,1.282e-16,,,,,,,,,2.0,0.795,0.996,0.99,0.0007111,0.004168,0.003391,0.005029,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.593,0.001436,0.0002188,0.003474,0.001335,0.9994,0.9994,-0.9994,3.728e-14,2.508e-14,4.88e-14,0.0,0.0,5.359e-16,,,,3.902e-14,2.738e-14,5.065e-14,0.0,0.0,5.73e-16,,,,,,,,,,,,1.0,0.593,0.834,0.557,0.0002188,0.001436,0.001335,0.003474,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,2.196e-14,1.15e-14,3.19e-14,0.0,0.0,5.95e-16,,,,2.52e-14,1.479e-14,3.561e-14,0.0,0.0,7.717e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.272,0.001533,0.0001009,0.001891,0.001464,0.9994,0.9994,-0.9994,4.315e-14,2.928e-14,5.625e-14,0.0,0.0,6.313e-16,,,,4.382e-14,2.999e-14,5.69e-14,0.0,0.0,7.87e-16,,,,,,,,,,,,0.0,0.272,0.662,0.323,0.0001009,0.001533,0.001464,0.001891,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.335,0.002447,0.0002787,0.003047,0.002114,0.9994,0.862,-0.9994,5.525e-14,4.185e-14,6.78e-14,0.0,0.0,5.678e-16,8.671e-16,0.0,2.463e-15,4.684e-14,3.379e-14,5.913e-14,0.0,0.0,5.598e-16,9.226e-16,0.0,2.513e-15,,,,,,,,,0.0,0.278,0.923,0.887,0.0002367,0.002373,0.002104,0.002903,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,2.07,1.165,0.773,0.005937,0.0009769,0.007964,0.004662,0.9919,0.9994,0.5109,1.82e-13,1.75e-13,1.889e-13,2.137e-16,8.798e-17,3.33e-16,0.0,0.0,1.334e-16,1.818e-13,1.748e-13,1.888e-13,1.93e-16,8.362e-17,3.023e-16,0.0,0.0,1.592e-16,,,,,,,,,5.0,0.882,0.956,0.993,0.001144,0.005889,0.004278,0.00824,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,1.852,1.531,0.944,0.005873,0.001158,0.007978,0.00394,0.9944,0.9994,0.2686,1.811e-13,1.74e-13,1.882e-13,1.248e-16,1.996e-17,2.246e-16,0.0,0.0,2.765e-16,1.826e-13,1.753e-13,1.899e-13,1.935e-16,8.211e-17,2.991e-16,1.369e-16,0.0,3.013e-16,,,,,,,,,6.0,0.956,0.966,1.0,0.001201,0.005829,0.003924,0.008086,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,125.3,-1.202,0.493,0.009847,0.0013,0.01186,0.008261,0.9994,0.9994,-0.9994,3.518e-13,3.256e-13,3.78e-13,0.0,0.0,5.075e-17,0.0,0.0,2.42e-16,3.464e-13,3.199e-13,3.729e-13,0.0,0.0,1.304e-16,0.0,0.0,2.21e-16,,,,,,,,,0.0,0.493,0.936,0.994,0.0013,0.009847,0.008261,0.01186,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,1.27,3.039,0.075,0.00533,3.512e-05,0.005371,0.005282,0.9994,0.9994,-0.1824,1.55e-13,1.418e-13,1.683e-13,8.588e-17,0.0,3.579e-16,0.0,0.0,1.74e-16,1.579e-13,1.444e-13,1.715e-13,0.0,0.0,1.255e-16,0.0,0.0,1.84e-16,,,,,,,,,0.0,0.098,0.749,0.847,4.484e-05,0.005306,0.005244,0.005354,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,1.527,2.145,0.238,0.005188,0.00024,0.005634,0.004812,0.9994,0.9881,-0.9994,1.503e-13,1.419e-13,1.587e-13,0.0,0.0,1.068e-16,3.268e-17,0.0,2.091e-16,1.509e-13,1.423e-13,1.594e-13,0.0,0.0,1.421e-16,1.508e-17,0.0,1.206e-16,,,,,,,,,0.0,0.246,0.957,0.978,0.0002797,0.005159,0.004672,0.005732,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.53,0.002751,0.000506,0.006293,0.002453,0.9769,0.9994,0.5497,7.017e-14,6.215e-14,7.772e-14,2.703e-16,1.287e-17,5.149e-16,0.0,0.0,1.58e-16,7.461e-14,6.663e-14,8.259e-14,3.363e-16,5.604e-17,6.165e-16,0.0,0.0,1.603e-16,,,,,,,,,1.0,0.543,0.781,0.898,0.000503,0.002711,0.002421,0.006302,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,1.641,2.04,0.62,0.004783,0.0004658,0.005248,0.004317,0.9994,0.9994,-0.9994,1.424e-13,1.313e-13,1.536e-13,0.0,0.0,1.744e-16,0.0,0.0,1.193e-16,1.356e-13,1.246e-13,1.466e-13,8.515e-17,0.0,2.709e-16,0.0,0.0,1.26e-16,,,,,,,,,1.0,0.661,0.973,0.937,0.0005094,0.004763,0.004253,0.005272,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.097,0.009666,0.0003815,0.01119,0.009299,0.9994,0.9994,-0.9994,2.819e-13,2.351e-13,3.287e-13,0.0,0.0,1.828e-15,,,,2.878e-13,2.39e-13,3.365e-13,0.0,0.0,2.041e-15,,,,,,,,,,,,0.0,0.097,0.085,0.326,0.0003815,0.009666,0.009299,0.01119,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.966,0.00314,0.001103,0.005523,0.00182,0.9994,0.9994,0.3673,8.489e-14,7.631e-14,9.348e-14,1.279e-16,0.0,4.477e-16,0.0,0.0,1.16e-16,8.155e-14,7.329e-14,8.98e-14,2.414e-16,0.0,4.98e-16,0.0,0.0,1.226e-16,,,,,,,,,6.0,0.959,0.934,1.0,0.001087,0.003175,0.001892,0.005391,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.533,0.001841,0.0004873,0.002947,0.001174,0.9631,0.9994,0.3335,4.624e-14,3.913e-14,5.293e-14,1.262e-16,0.0,3.671e-16,0.0,0.0,1.852e-16,4.427e-14,3.74e-14,5.114e-14,0.0,0.0,1.3e-16,0.0,0.0,1.668e-16,,,,,,,,,1.0,0.544,0.499,0.835,0.0003558,0.001793,0.001485,0.003384,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.152,0.002283,7.26e-05,0.002362,0.002164,0.9631,0.9994,0.6284,6.088e-14,5.294e-14,6.834e-14,2.619e-16,5.238e-17,4.61e-16,0.0,0.0,1.329e-16,5.82e-14,5.052e-14,6.542e-14,1.335e-16,0.0,2.838e-16,0.0,0.0,1.621e-16,,,,,,,,,0.0,0.196,0.672,0.974,0.0001001,0.002237,0.002073,0.002333,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.338,0.002151,0.0003528,0.003246,0.00177,0.9994,0.9994,-0.9994,4.836e-14,4.183e-14,5.451e-14,0.0,0.0,1.181e-16,0.0,0.0,1.329e-16,4.746e-14,4.1e-14,5.353e-14,0.0,0.0,1.214e-16,0.0,0.0,1.513e-16,,,,,,,,,0.0,0.338,0.718,0.916,0.0003528,0.002151,0.00177,0.003246,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.602,0.002327,0.000514,0.005781,0.001983,0.9994,0.9994,-0.9994,6.275e-14,4.991e-14,7.487e-14,0.0,0.0,1.759e-16,,,,6.265e-14,4.983e-14,7.475e-14,0.0,0.0,2.735e-16,,,,,,,,,,,,1.0,0.602,0.963,0.956,0.000514,0.002327,0.001983,0.005781,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,7.654e-14,4.624e-14,1.052e-13,,,,,,,7.98e-14,4.886e-14,1.091e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,0.0,0.0,2.939e-15,0.0,0.0,1.652e-16,0.0,0.0,2.177e-16,1.776e-15,0.0,4.046e-15,0.0,0.0,2.123e-16,0.0,0.0,2.799e-16,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.227,0.008029,0.01663,0.1313,0.003652,0.9994,0.9994,-0.9994,8.977e-14,6.142e-14,1.165e-13,,,,0.0,0.0,1.774e-15,9.159e-14,6.267e-14,1.189e-13,,,,0.0,0.0,1.869e-15,,,,,,,,,0.0,0.227,0.227,0.381,0.01663,0.008029,0.003652,0.1313,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,7.615e-15,0.0,1.574e-14,0.0,0.0,2.384e-15,,,,1.151e-14,1.919e-15,2.11e-14,0.0,0.0,2.033e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,2.212e-14,5.956e-15,3.829e-14,,,,,,,2.791e-14,9.905e-15,4.502e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,0.0,0.0,7.023e-15,0.0,0.0,1.707e-15,,,,0.0,0.0,6.168e-15,0.0,0.0,1.998e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,2.312e-14,7.973e-15,3.827e-14,0.0,0.0,1.836e-15,,,,2.84e-14,1.243e-14,4.438e-14,0.0,0.0,2.048e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,-0.9994,-0.9994,0.0,0.0,8.11e-15,0.0,0.0,1.985e-15,0.0,0.0,1.624e-15,0.0,0.0,9.632e-15,0.0,0.0,1.923e-15,0.0,0.0,1.795e-15,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,0.0,0.0,5.37e-15,,,,,,,0.0,0.0,5.957e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,1.876e-14,2.447e-15,3.507e-14,0.0,0.0,1.852e-15,,,,1.842e-14,1.674e-15,3.516e-14,0.0,0.0,1.976e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,-0.9994,-0.9994,0.0,0.0,1.085e-14,,,,,,,0.0,0.0,9.541e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,-0.9931,-0.9994,0.0,0.0,6.426e-15,0.0,0.0,1.801e-15,,,,0.0,0.0,6.98e-15,0.0,0.0,2.021e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,1.393e-14,2.143e-15,2.518e-14,0.0,0.0,1.727e-15,0.0,0.0,1.862e-15,0.0,0.0,1.001e-14,0.0,0.0,1.851e-15,0.0,0.0,1.985e-15,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,2.091e-14,6.536e-15,3.529e-14,,,,,,,2.159e-14,8.396e-15,3.478e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,4.356e-14,2.557e-14,6.155e-14,0.0,0.0,1.84e-15,,,,4.15e-14,2.436e-14,5.864e-14,0.0,0.0,2.055e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.764,0.00335,0.0009216,0.008793,0.002835,0.9994,0.9994,-0.9994,9.64e-14,6.765e-14,1.251e-13,,,,,,,8.079e-14,5.482e-14,1.053e-13,,,,,,,,,,,,,,,2.0,0.764,0.647,0.312,0.0009216,0.00335,0.002835,0.008793,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.31,0.0008943,5.364e-05,0.00127,0.0008722,0.9994,0.9994,-0.9994,1.702e-14,1.09e-14,2.281e-14,0.0,0.0,2.151e-16,0.0,0.0,2.924e-16,2.208e-14,1.572e-14,2.807e-14,0.0,0.0,2.213e-16,0.0,0.0,3.251e-16,,,,,,,,,0.0,0.31,0.21,0.181,5.364e-05,0.0008943,0.0008722,0.00127,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,2.506e-14,1.796e-14,3.174e-14,0.0,0.0,2.138e-16,0.0,0.0,2.313e-16,2.347e-14,1.682e-14,2.973e-14,0.0,0.0,2.277e-16,0.0,0.0,2.462e-16,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.139,0.001856,8.763e-05,0.001999,0.001715,0.9994,0.9994,-0.9994,4.722e-14,3.778e-14,5.614e-14,0.0,0.0,2.066e-16,0.0,0.0,2.415e-16,4.583e-14,3.666e-14,5.449e-14,0.0,0.0,2.277e-16,0.0,0.0,2.203e-16,,,,,,,,,0.0,0.139,0.631,0.945,8.763e-05,0.001856,0.001715,0.001999,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.302,0.001547,0.0001232,0.002253,0.001482,0.9994,0.9994,-0.9994,4.52e-14,3.585e-14,5.455e-14,0.0,0.0,2.087e-16,0.0,0.0,2.225e-16,4.002e-14,3.086e-14,4.87e-14,0.0,0.0,2.301e-16,0.0,0.0,8.205e-17,,,,,,,,,0.0,0.302,0.477,0.212,0.0001232,0.001547,0.001482,0.002253,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.5659,3.329e-15,0.0,6.658e-15,4.807e-17,0.0,3.725e-16,,,,5.814e-15,2.295e-15,9.334e-15,0.0,0.0,2.188e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.0425,4.585e-15,9.17e-16,8.1e-15,7.503e-17,0.0,4.352e-16,,,,7.575e-15,3.588e-15,1.136e-14,0.0,0.0,2.188e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,0.537,0.0005963,0.0001018,0.001224,0.0005354,0.9994,0.9994,-0.9994,4.95e-15,2.917e-15,6.895e-15,0.0,0.0,5.163e-17,1.822e-16,0.0,4.306e-16,7.544e-15,5.476e-15,9.491e-15,0.0,0.0,6.059e-17,2.515e-16,0.0,4.883e-16,,,,,,,,,1.0,0.648,0.989,0.914,0.0001144,0.0005788,0.0004166,0.0007002,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,1.603e-15,0.0,3.142e-15,0.0,0.0,2.169e-16,0.0,0.0,4.692e-17,3.7e-15,1.943e-15,5.458e-15,0.0,0.0,8.078e-17,0.0,0.0,5.762e-17,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,0.0,0.0,4.491e-15,0.0,0.0,4.271e-16,,,,4.816e-15,6.88e-16,8.771e-15,0.0,0.0,4.39e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,-0.9994,-0.9994,0.0,0.0,2.077e-15,0.0,0.0,2.549e-16,,,,0.0,0.0,2.622e-15,0.0,0.0,3.245e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,0.0,0.0,6.126e-15,0.0,0.0,3.465e-16,0.0,0.0,4.087e-16,0.0,0.0,5.331e-15,0.0,0.0,3.806e-16,0.0,0.0,4.003e-16,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.9994,0.9994,-0.9994,1.182e-14,5.756e-15,1.757e-14,0.0,0.0,3.119e-16,0.0,0.0,2.209e-16,3.948e-15,5.445e-16,7.351e-15,0.0,0.0,3.312e-16,0.0,0.0,1.786e-16,,,,,,,,,,,,,,,,,,,,,,,,
2E 1742.5-2858,0.02,0.9, 17 45 40.98,-29 00 14.35, 2CXO J174540.9-290014,,,,,,,,0.7308,0.9994,0.9994,0.0,0.0,1.775e-15,2.806e-16,2.806e-17,5.331e-16,0.0,0.0,1.114e-16,0.0,0.0,9.473e-16,0.0,0.0,1.397e-16,0.0,0.0,1.2e-16,,,,,,,,,,,,,,,,,,,,,,,,
